energy,pretty_formula
-160.08771804,SrLaTiMnO6
-221.48746465,NaMgFe(SO4)3
-269.33491019,Co7(RuO6)2
-95.62887428,Li4Mo3O8
-150.98436883,SrLaMnMoO6
-227.49879098,Sr5La5Cu(NiO5)4
-63.73230094,V2NO
-151.02117946,CaLaMnRuO6
-74.74137285,SrLaMn2O6
-244.12990629,NaLa2Ti2MnO9
-129.64034312,TiTlWO5F
-117.1848103,Mn(SbO3)2
-78.88411405,Co2NiO4
-225.82574848,La2Mn3PbO9
-94.32859567,LiCo7O8
-86.38876222,NaCo2H3(SeO5)2
-148.80483897,BaLaMnRuO6
-219.83714606,V2Bi4O11
-165.31224525,Ni4(BiO2)9
-50.39396042,In2(HgTe2)3
-111.30782882,Li5(NiO2)6
-103.4419469,Mn2FeO4
-129.42386466,Nb2NiO6
-79.29251765,Co2CuO4
-39.78055924,Nb2SiTe4
-176.12984978,Li6Mo2O7
-217.14183313,Fe7(PO5)4
-74.69766614,SrLaMnRuO6
-80.71083996,Na3(CoO2)4
-103.98364858,Cr2FeO4
-148.4227257,NdTi3Fe(CuO4)3
-133.84154537,K2BaNi(NO2)6
-76.66780441,SrLaMnWO6
-152.3935186,LiMn3Al2(HO2)6
-64.26072122,SrNbFeO6
-48.4566169,LiNi4O5
-52.72768793,K2NaVOF5
-13.31370958,TlInS2
-112.06100799,ZnH4(ClO3)2
-125.32285425,NaH3CN4O
-54.97734984,Ag7NO8
-73.33165352,K3NaFeCl6
-69.096114,NdAsSe
-127.03695438,Na2BH4ClO4
-53.30616524,Ag2H2IOF
-151.05252616,AgSbH2C2(NF3)2
-7.33169023,SrSi
-179.54797984,SnPHO4
-171.41089186,BaH4(ClO)2
-311.33344535,FeAg3H6(C3N4)2
-228.70494163,KLiPH2O4F
-187.88345756,TlP(HO2)2
-104.64162614,Pb2O3
-96.94615563,TlCuHSO5
-99.73837819,H2PbO2
-77.36787122,H2SO4
-48.05042047,TiH
-135.73965808,MgH2(SO4)2
-148.63610656,CuP2H12N2(O4F)2
-209.56773769,H8CS(NO)4
-181.4332801,V5S8
-32.18758057,Na2H6Pt
-36.44955794,K3ReH6
-17.54880271,Sr2HN
-82.40536406,Zr(TiH2)2
-30.61993758,YMgZn
-53.9132041,SrFeMoO5
-226.90598688,SrH6C4O7
-192.60395865,AsH2C2NCl2O
-205.73873299,CdH20C2S2(NO2)6
-240.92693753,BaH2(CO2)2
-199.76060944,LiMnPO4
-68.67939435,BaPrO3
-436.8500226,Cd10As6HClO25
-719.49931599,KNaMg5(Si2O5)6
-571.33270659,Na8Al11Si13(AgO16)3
-564.36169885,Cs4MgZr3(PO4)6
-815.13771737,YbZr7Si7PO32
-1246.93367557,ErZr11Si11PO48
-496.92448193,Nb24(CuS8)5
-262.01383903,NaP3(PbO3)4
-515.51171546,La5Ti6S3(ClO5)3
-561.49074978,Li9Nd6Sb3TeO24
-577.64666717,Na7Al10Si14(AgO16)3
-33.45868978,SnSe
-68.62112625,BaPrO3
-811.35898727,Sr6La14Mg7Ti13O60
-559.24021163,Cu4H24C13N7Cl
-342.84538019,Ba10Pr5Nb(Sn2O15)2
-324.24338149,Na5Ce3Ti6Nb2O24
-625.12257553,K6Ba2CaU6O24
-114.26866602,SrPrGaCuO5
-313.21648261,Ba2Al4Si6H14O27
-277.67804035,Na2Al2Si3(HO3)4
-69.14337895,MnSnO3
-72.07747444,FeOF
-97.42836148,Fe2MoO4
-270.65175803,Fe2CoO4
-278.17794062,Li4Mn5O12
-86.41622496,Co2SnO4
-320.76587815,SrLaTiMnO6
-230.52501773,Bi14MoO24
-311.48744332,Na3(WO3)10
-304.9964022,Sr3La5Mn8O24
-271.42167495,Li7Mn10O24
-206.53924885,Sr2V3O9
-81.42618177,V5N4O
-204.12374477,Bi6W4O21
-192.14263309,NbFeO4
-109.64323353,CrHO2
-243.12630663,Li7Mn10O20
-115.28629942,LiMn3O4
-225.84967931,Ti2Fe4O9
-150.45369862,YCoO3
-187.03878989,Co8(BiO4)5
-292.59684649,TiNiO3
-116.92463646,Li2NiO3
-303.94171009,Cr14MoO24
-167.74343002,Lu4V4O13
-293.70033171,V5CoO15
-170.48492574,Co(IO3)2
-146.91401495,Ni15O16
-86.21658266,Fe2CuO4
-88.13597559,Mg(FeO2)2
-327.72698141,Pr2Mo15O28
-86.64106153,LiFe5O8
-109.73463515,Li3Mn2O4
-85.49191287,Co5SbO8
-285.57559027,MnFeO3
-43.63335293,Mn2Sb
-36.0036473,YN
-11.95352139,CaGa
-52.3870955,As2PdO6
-77.33959056,Sm(BC)2
-25.94732367,TmAgSn
-31.38651802,ScSnAu
-19.25693185,Tb2C
-29.31153811,KNO3
-71.12413909,SiO2
-27.44754548,Ca(PPd)2
-22.2544945,NpO
-70.74534089,Ca2As2O7
-17.55252854,Pr3Tl
-71.13963837,SiO2
-21.51148731,Sr(AlSi)2
-413.3061264,ZnGaP2H4NO8
-268.55605714,VP2C4N3(ClF6)2
-814.8253172,Na9CaTa9TiO30
-17.89218582,MnN
-410.1902316,Al4Zn4P8H13N3O32
-760.13080385,Ca6Ti5AlSi6O29F
-491.20063427,Na13Ca7S12Cl2O48F
-640.44827831,Ca10Ti8NbAl(SiO5)10
-231.51582443,Ti2H2CSe4Cl16O5
-574.47012501,NaCa3ScZn3(SiO3)8
-646.86687502,Zn2GaP3H8(NO6)2
-604.62829743,NaCa3SmP3O12F
-733.98934956,KCa2Be2Al(Si2O5)6
-401.52719735,Ba4Sm7Si12BN27
-1196.46895856,Na25Zr11Sc5Si12(PO8)12
-886.58567306,Na17Zr7Sc5Si6(PO6)12
-618.39340821,BaNa5Ca7P6(O8F)3
-845.94308564,Zr12Si2Bi2P16PbO72
-604.57521136,Al8P8H34N7O36F5
-534.07398798,ScH16C3S3O17F9
-9.39131997,ZnRh
-593.56841335,NaLi2Al3(SiO4)3
-204.76514767,Sr2CrClO4
-71.70489807,Sr(BIr)2
-18.14349346,VSe2
-51.54955786,U2IrC2
-803.51018151,Ca3YAl3B4O15
-813.17453779,Na3Ca7Ta3Ti7O30
-645.44580329,NaCa4TaTi4(SiO5)5
-728.03086482,BaMg2Al6(Si3O10)3
-204.68997557,Y2Si3N4O3
-76.60692615,Ho2CdS4
-145.52579029,Ca4GdB3O10
-939.76224649,In2(WO4)3
-203.19089395,MoPO5
-120.53193305,LiTiO2
-94.94857291,SiO2
-150.07703362,LiFeP2O7
-88.86660094,MnPO4
-176.14886662,MnPO4
-169.76322266,FePO4
-264.35478951,MnPO4
-311.97322275,Mn3(P2O7)2
-509.9358437,LiMn(PO3)4
-237.73182044,Li2Fe(PO3)8
-379.82872054,Cr(PO3)3
-149.50308317,Co3(PO4)4
-155.44194958,LiMnP2O7
-764.28647545,LiFePO4
-507.90540561,V3(PO4)4
-309.24496516,Li2NiP2O7
-46.31487161,SiO2
-154.57405836,Li2NiP2O7
-381.9704679,Li3Cr(PO4)2
-331.04789481,Cr3(PO4)4
-296.44308079,Li2Ni3(P2O7)2
-300.95675936,Ni2P5O16
-252.28243687,LiFe(PO3)4
-21.35741473,KNaO
-161.53267898,CoPO4
-203.65912686,TaFeO4
-52.97273408,LiMnO2
-370.55354796,LiMnO2
-127.86140764,K5RbZn4Sn5S17
-73.92766503,Li2MoO3
-163.96077696,V2Bi8O17
-63.25944437,Sr3Cr2O7
-497.49890862,Al2CoO4
-386.41175953,V9NiO15
-131.20072366,SiNiH12(OF)6
-550.33406258,Rb2ZrFe(PO4)3
-550.89351019,Ca2YFe3(SnO6)2
-137.48309885,SrLaNiRuO6
-288.69592868,Ba2Ca2Zn5Fe3O14
-486.48556139,NaSr2LaTi4O12
-330.71069337,NaNd3Ti3MnO12
-99.57021501,KFeH5(SO5)2
-163.45684161,CaLaMnNbO6
-633.31926262,Ca11Cr7O28
-536.66512864,Li9Mn22O48
-256.74099207,Ba8Mn8O21
-106.10052702,KRb2Mo(OF)3
-311.19129223,CaLa3Mn4O12
-521.77296184,LiMn12O24
-554.67922133,Ge(WO3)6
-533.97765017,NaCa2V3(CuO6)2
-158.41646662,Cr6PbO18
-303.27480748,Sr5La3Mn4(WO6)4
-435.75516002,Ba8(CoO3)7
-36.86829783,InF3
-189.5533929,Co(Bi3O5)4
-401.09210209,Sr3La7Ti3Mn7O30
-645.32065887,Li11Fe3B24(PbO24)2
-466.85821753,Fe35O36
-146.88979455,BaCaBO3F
-566.47879389,CaTa2Ga2(CuO4)3
-143.95135605,CaLaMnSnO6
-796.91641519,Ca9LaTi8Mn2O30
-246.42142052,Na4CaFe4(PO4)6
-491.0073321,BaLa5TiCr5O18
-313.95450937,Ti7(Fe3O8)3
-421.52901553,CaLa9Ti5Cr5O30
-303.97433525,Ca3La5Mn7FeO24
-183.37065329,SrLaTa2(NO)3
-509.31323627,Na2FeSn(PO4)3
-137.70646313,Sr2CoWO6
-8.62418419,Na(CoO2)3
-354.57574599,MgTi3Pb5WO15
-550.54795272,Li2TiFe(PO4)3
-724.39826665,K3LiMg4(Si2O5)6
-224.65163509,Na6TiMn(SiO3)6
-475.12833215,Na3V2P2O8F3
-500.09370727,MnAl2Sb2(PO4)6
-293.26195326,BaNa5LiCo5F18
-87.22623359,Fe2NiO4
-349.71888262,Ba3La7Mn2(Co4O15)2
-281.84968497,Sr5La3Mn8(O2F)8
-642.42823622,TiFeO3
-301.64772799,Ti5Fe11O24
-90.63806599,LiMn4O8
-808.04318375,Ca9LaTi9MnO30
-247.13791811,NaLi2La3Ti6O18
-87.26461555,KMn4O8
-868.32844918,Na2Li5Al7Si29O72
-244.11495575,NaLa2Ti2MnO9
-815.02802096,Na9Sr2Nd9Ti20O60
-275.38606855,Sr7SmFe4(MoO6)4
-366.43891447,Na4MnAl3Si3O16
-127.71341753,Li3(NiO2)8
-512.56835643,Li3V2(PO4)3
-279.23562755,SrLa7Cu4(SnO6)4
-449.33740834,LiTi2NbCu2O9
-782.56631129,Ce10Si10BrN17O9
-380.37542557,Li7Mn16O32
-223.84686024,Ba3HoUFeO9
-395.94430845,Sr3La7Ti2Mn8O30
-271.57331406,Na2TiFe(PO4)3
-345.85983656,Na4Al3Si3B(HO3)4
-323.03162186,Sr2La2MgTi3O12
-759.69776193,Na2Sc4Zn2(MoO4)9
-586.29147953,Na3Ca10Mn7V12O48
-307.97566741,SrNd5Fe6(AsO)6
-193.50700429,CoH22N7(ClO2)4
-453.71379972,LiMgCr3(SO4)6
-101.45315523,RbNiW(OF)3
-243.07164732,Na3V2P2O10F
-46.03057185,TiCo2
-32.96494424,BaSb3
-564.92704697,LiMg6Sc(SiO3)8
-221.64095211,V6Cu5Te12
-301.30996358,Na4Ga3Si3NO14
-299.2643977,NaYb3Ti2(SbO7)2
-360.67189187,La10Mg(Ga3O10)3
-811.38099948,Sr9LaTi10O30
-154.65444232,K4PH5Se3O16
-185.4523966,GdTi2CdO6F
-449.08219156,Na6CaZr(SiO3)6
-531.53199715,Ca3Ga2Si(SnO6)2
-395.79720644,KNa3Al4(SiO4)4
-277.62545485,RbAl6H20N5F24
-549.28529655,Ca19Si6S6(ClO24)2
-571.03479713,La16Mg2Ga14O47
-19.77858812,RbCdF3
-604.32486523,Na3Zr2Si2PO12
-445.63787401,P4H35C4(NO)16
-302.61443236,Na3Zr2Si2PO12
-438.14707624,CsMg4Al9(SiO4)9
-198.9836187,Ba4NbP4(O9F)2
-519.6694573,Na7Bi3P12(Pb5O24)2
-1018.91110231,KBaIn2(PO4)3
-311.81402116,Ba8Ce7YHO24
-183.51119567,Nd3Al3Si3(NO6)2
-1310.10890621,CsMg12Al25Si29O108
-805.84477771,Na3Sr14Nd3Ti20O60
-131.26609007,AsS2N2OF9
-26.34214825,RbYbF3
-437.58909051,Mg4Al9Cu(SiO4)9
-617.34295465,KNb4AsO13
-817.78463043,Na9Sr2La9Ti20O60
-461.57930597,Ba9La3Mg5Nb7O36
-688.37795293,Y2Al9Si27(N15O)3
-810.9154136,Ca14La6Mg3Ti17O60
-157.86864264,Rb2PH3SO8
-408.08434731,Na2SrLa2Ti5O15
-315.86778496,BaLa7Mg5Nb3O24
-628.35397562,Ca2Al4Si4H18O25
-399.2369289,Sr2La14Zn3Cu5O32
-649.06000049,Ca10La6Mg3Ti13O48
-494.33919345,Ba3LiTi5(SbO7)3
-294.55239407,BaLaTiCuO6
-467.78752379,Ba3La9Mg7Nb5O36
-218.60428081,SrAlSi5N7O2
-549.0575576,Li11Sc7Ti(PO4)12
-644.90114008,Li25Ca5La7Nb8O48
-196.19747036,H22RuN7(ClO2)4
-1347.12553732,K22Nb13In11(PO5)24
-34.56264612,Ca(MnP)2
-395.46728135,NaCS(OF)3
-357.35366261,K6Sb2H18S8O9
-609.36283563,CaGdTh(PO4)3
-217.79153739,Ca5Si2HO9F
-237.96521031,Ca2AlH10BrO8
-216.65234612,Ti5ZnBi2(Pb2O9)2
-605.19421991,Na3Zr2Si2PO12
-226.78142884,LiAl3Si9(N7O)2
-685.89250013,Na3LiMg4(Si2O5)6
-780.00705389,La13Al12Si18(N13O5)3
-572.35727682,Na4Al11Si13Ag7O48
-137.46958609,K2HS2NO6
-605.04763723,Ba18Pr9Sn4Sb5O54
-588.9096656,Na13Zr7Si5P7O48
-309.5288808,Na3SrTiNb3O12
-428.8962524,Na3PH24SO15
-23.11287466,SrAgAs
-484.35815957,Ba2La2MgTi3O12
-394.39339461,Ba7Na3Ti7Nb3O30
-282.92493287,CdGePH3O7
-819.6767183,Na7Ca3Ta7Ti3O30
-588.50413923,Na13Zr7Si5P7O48
-517.26014363,Li7Zr3Nb(TeO6)4
-835.06283915,H24C8S(NO2)2
-443.4179569,RbTiPO5
-299.69532435,Ca2Ga2Bi(B2O7)2
-569.34339833,K2Al11Si13(Ag3O16)3
-804.42599387,NaSr8NdTi10O30
-759.9784744,Ca3YGa3B4O15
-398.45899177,NaSr8LaTi10O30
-92.334904,KGeNO
-288.65197343,K2LiNb6(PO8)3
-395.29834747,Na3Ca7Ti7Nb3O30
-559.63737729,Na2CaTi2(GeO4)3
-317.14765635,Na3LaTi2Nb2O12
-484.8028813,NaSr2NdTi4O12
-609.03864842,Na13Zr8Si9(PO16)3
-806.89534562,Ba13Ru10BrO36
-265.8604224,LaH6S3(NO3)3
-538.30881922,TaTi9Al3Zn23O48
-400.80272941,Ba4Nd7Si12BN27
-491.18122783,Na13Ca7S12Cl2O48F
-670.69661078,Na5Ca6Nd5Zr16O48
-406.32658338,Na3Sr4La3Ti10O30
-434.7575349,Ca10Al6Si13N30
-400.16761138,Ba4Pr7Si12BN27
-536.96273927,NaMg3Si4O11F
-37.62292573,La(FeP)2
-595.26025077,Na7Al12Si12H6ClO48
-580.72219571,Rb8BaNaAl11Si13O48
-709.04281912,Ca6TiAl5Si6(O5F)5
-350.31022466,Li3Al3P3H2O14F
-387.24597472,KNa6Al7Si9O32
-186.22865113,KGaBP2H3O10
-182.0594123,KH18OsN6(ClO2)4
-244.82793828,Ca2TiAlSi2O9F
-181.00563501,Te2AsS4N4(ClF2)3
-38.66085141,Ce(FeP)2
-351.30889714,Ba7SiB3NO13
-520.48651299,Li2MnSn3O8
-198.64451121,LiCrPO4
-219.1161821,LiMo4(P2O11)2
-86.11281306,Eu(Ni3S4)2
-244.34709992,Mo(PO3)4
-176.14864594,MnPO4
-245.73858376,V(PO3)4
-358.9519511,Li3Fe2P5O16
-167.49236732,Li2MnP2O7
-240.87179255,LiNi(PO3)4
-333.74540593,Li2Cr3(P2O7)2
-481.31686723,LiNi(PO3)4
-155.86154785,LiMnP2O7
-256.10148273,LiMn(PO3)4
-390.62741431,Li3Mo2P5O18
-622.72841905,LiMo(PO3)5
-154.29533026,ZnAs4(HO2)8
-55.26208089,Eu2H6Ru
-189.93141115,KP(HO2)2
-6.14365446,TlSb
-175.36021931,KScAs2(HO4)2
-162.46044179,Li2FeP2O7
-250.91661814,BeP2(HO)4
-302.64604535,LiFeP2O7
-24.24677336,ScF3
-106.25865868,RbHSeO4
-209.00258986,Na2Cu(HO)4
-330.77633784,CaH4(N3O)2
-51.18560885,KSbO3
-260.74414337,SbH7(Br2O)3
-556.52392131,Li3Mn2(PO4)3
-7.80972387,CdCl2
-300.91513693,Co3(PO4)4
-300.48679626,BeH8(NF2)2
-345.11964584,ZnP3H12NO13
-151.785607,K3Cu2P4HO14
-443.33573948,Mg10Si3(H2O9)2
-134.42651089,CdH6C(BrN)3
-117.93115029,KH(IF6)2
-351.73110303,NdH12(NO5)3
-349.50661391,K4Ba2N7O16
-32.04087103,Ga2NiS4
-303.38551271,SbHCSO3F8
-551.28272433,RbSmH8(SO6)2
-217.00747899,Ca2AlH10ClO8
-230.13752364,Cs3B6H12S4Br
-181.42553282,Na6ZnH4(S2O9)2
-211.05876055,GeH10(N2F3)2
-503.75271834,Ag3H13SeN4O5
-571.22682129,Na2H4RuC5(N2O)3
-193.43253271,NiH16C4S4(N4Cl)2
-596.72839197,PH4SNO2
-220.01708721,LiAg2P3(HO5)2
-332.61385296,Cr3(PO4)4
-322.76732552,P3H11N4O9
-301.93644292,NaZn(HO)3
-273.62565029,LiAl(H2N)4
-229.24812809,K2NaH10IO10
-284.51061398,RbNa2P3(HO2)6
-327.61431047,CuP3H12NO13
-508.99428646,Ag3P6H12N3O19
-357.2364944,AlH18(BrO6)3
-284.23749648,BaNaP3(HO2)6
-414.05201395,BaRe2H2O9
-440.089689,MgH10CO8
-155.23770583,LiH2BrO5
-653.39140364,ReSbH4O7
-399.74457616,BaH8C6(N3O4)2
-74.63308485,K2ZnH4
-51.29221977,SiPt
-37.80870675,Rb2SiAs2
-258.65999237,Mo2P3O13
-592.764416,Mo(PO3)5
-179.08099257,Na3P2H4O7
-303.95781264,CaRe2H6C(NO5)2
-155.37080666,LiCrP2O7
-334.75790613,K2H4PtC6S6(N3O)2
-163.03455598,LiMg4H13Os2
-135.89964908,Ba2Zn(HO)6
-276.38324753,Ca2H2S2O9
-391.52794659,K3ZrH2S(OF)5
-285.67748214,Zn2P2H12O11
-351.66815457,LaP2H2O9
-363.90664701,Sb2H20(Cl4O3)3
-406.1230473,ZnH20S2(NO7)2
-24.08373858,Sr(SbPd)2
-12.31482834,CoCl2
-213.98911547,Li10Sn(PS6)2
-303.79848216,Li10Si(PO6)2
-193.48768463,Li10Ge(PSe6)2
-215.64670815,Li10Ge(PS6)2
-219.4480771,Li10Si(PS6)2
-295.22624475,Li10Ge(PO6)2
-116.18919909,Zr5ZnPb3
-290.3799811,Li10Sn(PO6)2
-216.20787455,Li10Ge(PS6)2
-113.17738966,CuSnH12(NO3)2
-232.33042583,Na4P2H4CO9
-265.52325458,Ca3Si2(H3O5)2
-309.50169449,NaP(HO)6
-170.46731986,CaH4(ClO)2
-136.33215966,NaH3C2O5
-115.9903325,NaAsH4O5
-249.59528462,KNaH6PtC4N4O3
-133.47762634,UH12(NO4)2
-241.81008421,TlH6(NO4)3
-485.42552732,NiH2(SN)4
-163.38257277,YSeF
-25.37381904,Ba(AsPd)2
-921.30301098,CuH20C2S3(NO)8
-205.59448516,BH5CN2
-189.62406014,HS3N
-128.20258315,KAl(H2N)4
-498.46896386,K3P2H7O10
-134.61546596,H4CN5Cl
-140.70573012,HgHNO4
-71.13500404,SnH8(NCl3)2
-167.03986131,H4S4N6O
-122.90534801,LiH3(SeO3)2
-147.94537239,CuH8C4N8(ClO)2
-164.5612232,ZnH4(NO4)2
-115.43137431,BH2CO
-24.46819015,Ba(SbPd)2
-118.75963401,B3H7CO
-217.27243146,NaHNO2
-107.76100006,RbCa(H2N)3
-108.09623163,NaH3SO5
-67.5865461,Al6C3N2
-289.46296085,Ca2Cu2Si3(HO3)4
-94.97640016,BH3OF4
-104.68933432,K2CuH4(Cl2O)2
-213.36526155,CaMg2H24(ClO2)6
-151.33038092,NaHCO3
-54.01804336,NaTbO2
-331.31277892,BHO2
-466.12780139,MgH12SO10
-196.58675231,NaSi3BO8
-213.15575638,ZnH8C2(SN3)2
-288.67326599,ScP3(HO2)6
-175.32460818,UH2Se2O9
-55.90459379,Ag7NO6
-123.32839037,H2SeNO4
-267.29112521,Na2TeHSO5F3
-311.71941587,Ca2H2S2O7
-146.87456471,Mg3Si4(HO6)2
-357.91365771,Nb6HI11
-70.07321745,NaH4IO2
-211.70267244,KPH3NO3
-195.50374001,Al5HO8
-90.6799869,TiP
-92.2031134,BaSO2
-59.67303693,PH3
-91.14861318,TiH8(NF3)2
-64.5986104,B5H9
-78.63224583,MnH8(N2Cl)2
-167.74662618,CaB2(H2O3)2
-632.23842628,Ca10TaTi8Al(SiO5)10
-47.00033025,KH2I3O
-135.23258285,KH2Au(Cl2O)2
-141.65806348,K3NbHOF7
-209.70507846,Sb2P3(HO3)3
-215.13812675,BH4O2F3
-270.51231928,H6CN2O3
-198.48223577,H4N2O3
-72.84050846,H4NClO2
-101.47968286,Cr7Se8
-55.84749204,PH2NO2
-119.71048984,K3SnHF8
-77.09357311,BaCaCO3
-73.85144506,HPbClO
-92.12073279,H7O4
-177.92492604,H2O
-43.4611094,RbBe2F5
-58.04604148,CaCO3
-88.6132791,PH2NO4
-108.25765125,B4C
-95.66744213,KP(HO2)2
-189.560682,TlP2H5O8
-145.70608215,BaAl3P2(HO7)2
-141.69129117,RbHSeO4
-123.9973787,Cu2H3NO6
-127.60334471,HSeNO4
-41.35719336,Cs2KCuF6
-21.60934442,RbHS
-90.87661912,H2S
-83.09195851,BaH4(BrO)2
-200.50954595,B3H7N
-212.29226678,AlH4NF4
-51.26775778,LiNO3
-120.54016732,NaH3(SeO3)2
-100.18477815,MgH12(ClO3)2
-162.62403738,NaB(H4O3)2
-363.46999845,ZnH12C2S2(N3O4)2
-122.81296125,CaZnSiH2O5
-85.74179086,V4NiS8
-77.03344579,LaAlO3
-94.49767184,K3CaP2HO8
-151.01413682,KH(CN2)3
-27.86398492,Sc(CuSi)2
-38.76822011,CaBi2(CO)2
-89.4895552,TlCuHSeO5
-159.1855676,TiH12C2(NF)6
-222.28390999,K2H2RuO5
-36.16320951,LaHBr2
-101.83439403,BaSn2(HO2)2
-93.53005027,Li3TeHO4
-62.55304323,CuHClO
-186.02949305,BeH4NF3
-51.43001086,Cs3TbF6
-71.8600092,Sr(H2N)2
-75.04344629,KGaH4
-164.05890054,CsH2CO3
-211.38979139,CsH(CO2)2
-211.46899017,NaPH5C2SN3O4
-356.57617542,NaPH3C2N3O4
-481.35448527,AgP2H8SN7O2
-262.90216672,Sn2H2SO5F2
-417.21641709,Zr2H16SN3(O2F3)3
-165.90132917,K6BiH3(Cl2F)4
-74.19688313,SnO2
-201.73020529,CuH12N2(OF2)2
-155.74696277,SrZnP2(HO4)2
-261.3586349,LiAlSiH2O5
-345.13118922,Ca6Si2H6O13
-39.08944233,HI
-306.06339278,NaSi2(HO2)3
-35.76912305,Mg2H6Ru
-113.31533724,CdH4CN2Cl2O
-38.25678878,Ba2H6Ru
-40.09217745,Ba2H6Os
-59.91602517,Li3H4Rh
-53.55598852,SiPd2
-129.97665684,CuHIO4
-163.22469388,Ti3Zn3N
-159.15661763,Ti3Zn3C
-156.74032242,AsH3CNOF9
-308.68919167,Cs2SiP4(HO7)2
-69.47630956,HPbIO
-58.7560568,H2O
-116.52199263,SbH2(NF2)3
-24.79841616,Na2H4Pt
-223.99291467,K3HRhC5N5O
-59.54084689,H2O
-111.83811259,MgH12SO9
-97.29657673,BH3NF4
-113.60168504,MgZn2H12(BrO)6
-81.84482311,Ca4(H4Rh)3
-151.20427169,K3HPdS2(ClO3)2
-220.24352064,KCa2P4H11O18
-19.58987179,Cs2CaH4
-89.69658361,H2S
-116.14787237,Be(HO)2
-107.841715,PHN2
-34.76186111,RbH2N
-95.68323396,Zn(HO)2
-402.41068234,BaCu2P2H2O9
-102.87194055,MgH6(NCl)2
-200.31850976,MgH6(BrN)2
-51.08125477,ZrH
-31.46839756,Mg3In
-85.8581859,CsLi2(HO)3
-170.3342021,B(HO)3
-234.18159009,Ta
-29.96849876,YCuO2
-715.6472224,Na2CaPb3(CO3)5
-412.69097229,TlAgAs2PbS5
-117.6016723,MgH2(SeO3)2
-316.10019431,H5C2NO
-155.57474724,SiH12C2(NF)6
-562.18542506,KMg2As2H31O23
-391.74039088,CdH8C2S2(BrN2)2
-103.35517243,LiAsH2OF6
-156.03633767,CdH2SeO4
-376.01651425,TlP(HO2)2
-341.16367953,AgH2SNO3
-259.59489474,NaCaAlH2OF6
-317.99776932,H8W(S2N)2
-232.44828325,KH3SO6
-437.47822471,SrH10(SO4)2
-18.99520374,CsNaS
-587.17194821,K2Na5Al7Si5O24
-901.88811246,Na17Zr12Si11P7O72
-1135.56500674,Al24Tl10Cd7(SiO4)24
-1139.1341188,Rb2YTi(PO4)3
-96.91605139,Mg2NiH4
-1206.5253477,La7Ti27Al5(CuO4)24
-383.57185771,Ho2H4CO7
-189.94779242,NaP(HO2)2
-218.70152767,H10C2N2O5
-115.02437923,ZnP2(HO)4
-305.10636113,CsCuP3H8O13
-100.54271697,K3GeH2NO3
-290.78987947,SbH12C2N6F5
-238.74313441,Ca4MgB4H6(CO9)2
-73.39711268,Rb2ZnH4
-247.66098404,BePH3O5
-204.97352622,Te7WCl5O
-286.68172332,LiH5S(NO2)2
-213.84767938,Zr6Al2NiH10
-265.34147974,H13Se2N3O8
-448.23302462,HfP2H4O9
-297.25571024,MgH8(NF2)2
-260.83416918,CaP4(HO6)2
-386.37826401,Cu2H6C3N4O
-297.63897866,LiCr4(PO4)3
-282.11996277,H6S(NO2)2
-194.82243476,KAlSi3O8
-125.43182992,Ba6Mg7H26
-204.75132658,Ce2(GeO3)3
-168.47393811,H2Pb4SO8
-143.30541475,CeMg2H7
-312.66958498,PH8N3O2
-285.75617916,MnP2O7
-331.29925325,LiCr(PO4)2
-66.22406841,Be3N2
-219.23554266,LaP3H8O7
-291.38712535,Sm2Si5Ru3
-180.03347715,H12AuC4N
-238.96735816,H8C2NCl
-159.45768263,Li2CoP2O7
-247.57551763,LiCo(PO3)4
-326.27652118,Mn3(PO4)4
-147.24381146,NiPO4
-276.39276806,FeP2O7
-251.97466836,MoP4O13
-143.27264206,MnP2O7
-310.84323911,LiMnP2O7
-177.8992481,Li2Cr(PO4)2
-178.904446,Li2Mo(PO4)2
-263.11337081,LiV2(PO4)3
-314.66840904,Fe3(PO4)4
-267.81163041,Li2Mn(PO3)4
-262.95152374,Li2Fe(PO3)4
-282.05418036,Li3Cr2(PO4)3
-536.5139852,Li2V(PO3)4
-184.24266453,Fe(PO3)3
-257.0783644,LiCr2(PO4)3
-304.72471288,LiFeP2O7
-175.14668489,MnPO4
-223.338492,LiCrPO5
-305.35694288,LiFeP2O7
-256.03294216,LiCr2(PO4)3
-255.71431503,LiMn(PO3)4
-312.83818568,LiMoP2O7
-251.83285684,LiMn2(PO4)3
-243.92773753,Mo(PO3)4
-393.73019779,Li3V2P5O18
-256.50665875,LiMo2(PO4)3
-355.83131374,Li2Cr(PO4)2
-241.10539594,Mn(PO3)4
-237.82390058,Fe(PO3)4
-243.92954021,Cr(PO3)4
-244.0099416,LiFe2(PO4)3
-250.29254987,LiV2P3O11
-221.88893288,LiNi2(PO4)3
-308.86527725,LiCrP2O7
-282.87237203,MnP2O7
-154.95722163,LiCrP2O7
-253.17308256,LiMn2(PO4)3
-277.34593091,Li3Mn2(PO4)3
-221.23687236,Mn2P3O10
-259.01048059,LiV(PO3)4
-198.56224883,Li2Cr5(PO4)4
-245.64102954,V(PO3)4
-282.82881333,LiNiP2O7
-26.30929861,RbHoO2
-507.23577117,LiFe4P7O24
-215.05261559,LiNi2P3O11
-237.52105475,Fe(PO3)4
-281.47525494,CsUCrO6
-284.89127709,MnP2O7
-280.82671312,Ni3(PO4)4
-521.86497274,LiMn4P7O24
-250.39957591,LiFe2P3O13
